iso3,scenario,hiv,measure,year,best,lo,hi
PRY,COVID,a,inc,2019,45.9328,39.7766,51.7207
PRY,Baseline,a,mort,2019,4.163,3.7344,4.7115
PRY,COVID,a,mort,2019,4.163,3.7344,4.7115
PRY,Baseline,a,inc,2020,45.5145,39.4944,51.4275
PRY,COVID,a,inc,2020,45.1679,39.3415,51.3904
PRY,Baseline,a,mort,2020,4.1221,3.6906,4.6714
PRY,COVID,a,mort,2020,4.7215,4.1956,5.4312
PRY,Baseline,a,inc,2021,45.2068,38.9839,51.1632
PRY,COVID,a,inc,2021,47.8208,41.5701,56.9925
PRY,Baseline,a,mort,2021,4.0832,3.6598,4.6527
PRY,COVID,a,mort,2021,5.8831,5.055,6.8977
PRY,Baseline,a,inc,2022,44.8286,38.6862,50.9188
PRY,COVID,a,inc,2022,51.169,43.7649,63.0858
PRY,Baseline,a,mort,2022,4.0665,3.6326,4.6355
PRY,COVID,a,mort,2022,5.9224,5.077,7.121
PRY,Baseline,a,inc,2023,44.4488,38.4121,50.6884
PRY,COVID,a,inc,2023,50.2947,42.0248,61.591
PRY,Baseline,a,mort,2023,4.046,3.6077,4.6195
PRY,COVID,a,mort,2023,4.7971,4.0089,5.8276
PRY,Baseline,a,inc,2024,44.1076,38.1535,50.4679
PRY,COVID,a,inc,2024,48.1174,40.4456,58.6789
PRY,Baseline,a,mort,2024,4.0287,3.5844,4.6043
PRY,COVID,a,mort,2024,4.5049,3.8374,5.5308
SRB,Baseline,a,inc,2019,13.8687,11.8625,16.4286
SRB,COVID,a,inc,2019,13.8687,11.8625,16.4286
SRB,Baseline,a,mort,2019,1.0951,0.97904,1.2178
SRB,COVID,a,mort,2019,1.0951,0.97904,1.2178
SRB,Baseline,a,inc,2020,13.6897,11.6704,16.1808
SRB,COVID,a,inc,2020,13.5531,11.5859,15.8902
SRB,Baseline,a,mort,2020,1.0793,0.96657,1.2024
SRB,COVID,a,mort,2020,1.2337,1.1043,1.3777
SRB,Baseline,a,inc,2021,13.5251,11.5382,15.963
SRB,COVID,a,inc,2021,14.6463,12.4421,17.3479
SRB,Baseline,a,mort,2021,1.0665,0.95601,1.1914
SRB,COVID,a,mort,2021,1.731,1.5104,1.9975
SRB,Baseline,a,inc,2022,13.3805,11.418,15.7822
SRB,COVID,a,inc,2022,16.2434,13.4127,21.1978
SRB,Baseline,a,mort,2022,1.0526,0.94447,1.1776
SRB,COVID,a,mort,2022,1.8383,1.5929,2.2908
SRB,Baseline,a,inc,2023,13.2501,11.3042,15.642
SRB,COVID,a,inc,2023,15.7738,13.0111,20.9119
SRB,Baseline,a,mort,2023,1.0414,0.93294,1.1707
SRB,COVID,a,mort,2023,1.3177,1.1194,1.7381
SRB,Baseline,a,inc,2024,13.119,11.1948,15.4721
SRB,COVID,a,inc,2024,14.8365,12.3333,19.6666
SRB,Baseline,a,mort,2024,1.0307,0.92222,1.1702
SRB,COVID,a,mort,2024,1.1931,1.0228,1.6013
SUR,Baseline,a,inc,2019,28.3085,21.628,35.7748
SUR,COVID,a,inc,2019,28.3085,21.628,35.7748
SUR,Baseline,a,mort,2019,4.0251,3.3185,4.851
SUR,COVID,a,mort,2019,4.0251,3.3185,4.851
SUR,Baseline,a,inc,2020,28.0639,21.3818,35.4139
SUR,COVID,a,inc,2020,27.942,21.2217,35.1285
SUR,Baseline,a,mort,2020,3.9814,3.2855,4.8078
SUR,COVID,a,mort,2020,4.5217,3.7035,5.611
SUR,Baseline,a,inc,2021,27.8755,21.172,35.0947
SUR,COVID,a,inc,2021,29.8637,22.3609,37.8628
SUR,Baseline,a,mort,2021,3.9508,3.2393,4.7655
SUR,COVID,a,mort,2021,5.6415,4.4824,7.0552
SUR,Baseline,a,inc,2022,27.7728,20.9852,34.8054
SUR,COVID,a,inc,2022,32.3108,23.775,42.4386
SUR,Baseline,a,mort,2022,3.9213,3.1985,4.7484
SUR,COVID,a,mort,2022,5.7136,4.5403,7.1108
SUR,Baseline,a,inc,2023,27.5758,20.8153,34.6571
SUR,COVID,a,inc,2023,31.5952,23.2687,41.8368
SUR,Baseline,a,mort,2023,3.8954,3.1736,4.7269
SUR,COVID,a,mort,2023,4.6324,3.634,5.7725
SUR,Baseline,a,inc,2024,27.3676,20.658,34.5351
SUR,COVID,a,inc,2024,30.2094,22.3958,40.0482
SUR,Baseline,a,mort,2024,3.8583,3.1499,4.7062
SUR,COVID,a,mort,2024,4.334,3.4157,5.4725
SVK,Baseline,a,inc,2019,4.4314,3.88,5.153
SVK,COVID,a,inc,2019,4.4314,3.88,5.153
SVK,Baseline,a,mort,2019,0.65501,0.63584,0.67744
SVK,COVID,a,mort,2019,0.65501,0.63584,0.67744
SVK,Baseline,a,inc,2020,4.367,3.8255,5.0822
SVK,COVID,a,inc,2020,4.3301,3.7962,5.0702
SVK,Baseline,a,mort,2020,0.64587,0.62422,0.67242
SVK,COVID,a,mort,2020,0.73791,0.6954,0.77466
SVK,Baseline,a,inc,2021,4.308,3.7727,5.0218
SVK,COVID,a,inc,2021,4.6954,4.0644,5.6069
SVK,Baseline,a,mort,2021,0.6377,0.61479,0.66772
SVK,COVID,a,mort,2021,1.0431,0.91577,1.1676
SVK,Baseline,a,inc,2022,4.2657,3.7252,4.96
SVK,COVID,a,inc,2022,5.1978,4.3155,6.5649
SVK,Baseline,a,mort,2022,0.63028,0.60376,0.66753
SVK,COVID,a,mort,2022,1.0914,0.98159,1.3323
SVK,Baseline,a,inc,2023,4.2213,3.682,4.9137
SVK,COVID,a,inc,2023,5.0045,4.1673,6.5221
SVK,Baseline,a,mort,2023,0.62316,0.59572,0.66759
SVK,COVID,a,mort,2023,0.78056,0.70244,1.009
SVK,Baseline,a,inc,2024,4.1748,3.642,4.8881
SVK,COVID,a,inc,2024,4.707,3.9438,6.1599
SVK,Baseline,a,mort,2024,0.61693,0.58835,0.66772
SVK,COVID,a,mort,2024,0.70723,0.64346,0.93098
SVN,Baseline,a,inc,2019,5.3241,4.5854,6.278
SVN,COVID,a,inc,2019,5.3241,4.5854,6.278
SVN,Baseline,a,mort,2019,0.70538,0.67117,0.73783
SVN,COVID,a,mort,2019,0.70538,0.67117,0.73783
SVN,Baseline,a,inc,2020,5.2407,4.5152,6.1995
SVN,COVID,a,inc,2020,5.1921,4.4473,6.1785
SVN,Baseline,a,mort,2020,0.69556,0.65815,0.72942
SVN,COVID,a,mort,2020,0.79531,0.7427,0.83169
SVN,Baseline,a,inc,2021,5.1737,4.4669,6.137
SVN,COVID,a,inc,2021,5.6377,4.8104,6.8072
SVN,Baseline,a,mort,2021,0.68665,0.64708,0.7208
SVN,COVID,a,mort,2021,1.1291,0.98236,1.2346
SVN,Baseline,a,inc,2022,5.1184,4.4307,6.0621
SVN,COVID,a,inc,2022,6.2721,5.1742,7.9109
SVN,Baseline,a,mort,2022,0.67879,0.63634,0.71804
SVN,COVID,a,mort,2022,1.1765,1.0685,1.4288
SVN,Baseline,a,inc,2023,5.0672,4.3867,5.9946
SVN,COVID,a,inc,2023,6.0726,4.9965,7.8779
SVN,Baseline,a,mort,2023,0.67177,0.62769,0.7185
SVN,COVID,a,mort,2023,0.83986,0.74745,1.0775
SVN,Baseline,a,inc,2024,5.0189,4.346,5.9324
SVN,COVID,a,inc,2024,5.7007,4.7432,7.483
SVN,Baseline,a,mort,2024,0.66447,0.62002,0.71959
SVN,COVID,a,mort,2024,0.76089,0.68476,0.99196
SWE,Baseline,a,inc,2019,5.4084,4.5974,6.3702
SWE,COVID,a,inc,2019,5.4084,4.5974,6.3702
SWE,Baseline,a,mort,2019,0.2387,0.22929,0.24938
SWE,COVID,a,mort,2019,0.2387,0.22929,0.24938
SWE,Baseline,a,inc,2020,5.3508,4.547,6.3113
SWE,COVID,a,inc,2020,5.2774,4.5129,6.2473
SWE,Baseline,a,mort,2020,0.23509,0.22553,0.24535
SWE,COVID,a,mort,2020,0.26864,0.25337,0.28159
SWE,Baseline,a,inc,2021,5.2848,4.5076,6.3099
SWE,COVID,a,inc,2021,5.7001,4.8546,7.1191
SWE,Baseline,a,mort,2021,0.23209,0.22219,0.24178
SWE,COVID,a,mort,2021,0.38094,0.33344,0.41622
SWE,Baseline,a,inc,2022,5.2224,4.4733,6.2984
SWE,COVID,a,inc,2022,6.3001,5.1983,8.7958
SWE,Baseline,a,mort,2022,0.22938,0.21857,0.24034
SWE,COVID,a,mort,2022,0.39871,0.36098,0.48077
SWE,Baseline,a,inc,2023,5.1694,4.4011,6.2611
SWE,COVID,a,inc,2023,6.1328,5.0835,8.5606
SWE,Baseline,a,mort,2023,0.22709,0.21553,0.24026
SWE,COVID,a,mort,2023,0.28371,0.253,0.36323
SWE,Baseline,a,inc,2024,5.1131,4.3281,6.2036
SWE,COVID,a,inc,2024,5.8086,4.8136,8.0001
SWE,Baseline,a,mort,2024,0.22458,0.21177,0.24055
SWE,COVID,a,mort,2024,0.25909,0.23317,0.33564
SWZ,Baseline,a,inc,2019,360.9299,221.9284,529.6617
SWZ,Baseline,pos,inc,2019,211.2911,127.8841,320.8203
SWZ,COVID,a,inc,2019,360.9299,221.9284,529.6617
SWZ,COVID,pos,inc,2019,211.2911,127.8841,320.8203
SWZ,Baseline,a,mort,2019,81.7553,53.9276,116.9969
SWZ,Baseline,pos,mort,2019,60.577,34.4683,93.7891
SWZ,COVID,a,mort,2019,81.7553,53.9276,116.9969
SWZ,COVID,pos,mort,2019,60.577,34.4683,93.7891
SWZ,Baseline,a,inc,2020,350.3146,215.5946,509.133
SWZ,Baseline,pos,inc,2020,201.7746,120.9267,315.1242
SWZ,COVID,a,inc,2020,341.7088,209.5147,500.8025
SWZ,COVID,pos,inc,2020,197.7137,118.4007,308.8035
SWZ,Baseline,a,mort,2020,77.967,51.0012,112.4582
SWZ,Baseline,pos,mort,2020,57.5609,31.9181,90.9915
SWZ,COVID,a,mort,2020,81.2384,54.0678,119.848
SWZ,COVID,pos,mort,2020,59.6214,33.636,94.3581
SWZ,Baseline,a,inc,2021,341.2323,211.9196,490.9409
SWZ,Baseline,pos,inc,2021,195.3699,113.3923,309.789
SWZ,COVID,a,inc,2021,348.2126,215.9106,509.1393
SWZ,COVID,pos,inc,2021,199.2021,115.9348,316.7201
SWZ,Baseline,a,mort,2021,74.2519,48.4685,110.0749
SWZ,Baseline,pos,mort,2021,54.3642,28.6558,88.7238
SWZ,COVID,a,mort,2021,85.2892,56.5185,130.1168
SWZ,COVID,pos,mort,2021,61.9575,32.4627,101.0509
SWZ,Baseline,a,inc,2022,331.4926,207.9537,477.8353
SWZ,Baseline,pos,inc,2022,189.4255,107.792,304.0824
SWZ,COVID,a,inc,2022,356.3743,222.3576,524.7632
SWZ,COVID,pos,inc,2022,198.202,115.8481,313.7082
SWZ,Baseline,a,mort,2022,72.1775,45.9504,108.2402
SWZ,Baseline,pos,mort,2022,52.2524,26.1487,86.6187
SWZ,COVID,a,mort,2022,83.0632,53.3392,128.2164
SWZ,COVID,pos,mort,2022,60.1475,30.5059,98.8036
SWZ,Baseline,a,inc,2023,323.1083,204.1815,466.7914
SWZ,Baseline,pos,inc,2023,181.7766,103.1123,295.6754
SWZ,COVID,a,inc,2023,344.7272,219.7069,513.6894
SWZ,COVID,pos,inc,2023,191.7614,110.1863,306.0495
SWZ,Baseline,a,mort,2023,70.1143,43.4518,105.897
SWZ,Baseline,pos,mort,2023,50.306,24.6554,84.6425
SWZ,COVID,a,mort,2023,75.8721,47.9803,117.7046
SWZ,COVID,pos,mort,2023,54.7819,27.3301,91.1322
SWZ,Baseline,a,inc,2024,315.891,200.5397,459.6994
SWZ,Baseline,pos,inc,2024,176.6872,99.064,287.8311
SWZ,COVID,a,inc,2024,334.6761,214.2947,498.0961
SWZ,COVID,pos,inc,2024,183.7545,104.4102,297.3697
SWZ,Baseline,a,mort,2024,67.7468,41.0563,103.8808
SWZ,Baseline,pos,mort,2024,49.0107,23.3977,83.0335
SWZ,COVID,a,mort,2024,72.0102,44.5322,112.3768
SWZ,COVID,pos,mort,2024,51.5025,25.3316,87.3339
SXM,Baseline,a,inc,2019,13.78,12.1891,15.9853
SXM,COVID,a,inc,2019,13.78,12.1891,15.9853
SXM,Baseline,a,mort,2019,1.1066,0.66856,1.7208
SXM,COVID,a,mort,2019,1.1066,0.66856,1.7208
SXM,Baseline,a,inc,2020,13.6699,12.0633,15.891
SXM,COVID,a,inc,2020,13.5617,12.104,15.7245
SXM,Baseline,a,mort,2020,1.0938,0.65963,1.7113
SXM,COVID,a,mort,2020,1.2561,0.73585,1.9604
SXM,Baseline,a,inc,2021,13.5769,11.952,15.8042
SXM,COVID,a,inc,2021,14.5281,12.6178,17.4196
SXM,Baseline,a,mort,2021,1.0928,0.65215,1.7031
SXM,COVID,a,mort,2021,1.569,0.90187,2.4382
SXM,Baseline,a,inc,2022,13.4801,11.8507,15.7358
SXM,COVID,a,inc,2022,15.6071,13.0444,19.5255
SXM,Baseline,a,mort,2022,1.0875,0.64439,1.6902
SXM,COVID,a,mort,2022,1.6082,0.91337,2.4581
SXM,Baseline,a,inc,2023,13.3988,11.7532,15.6701
SXM,COVID,a,inc,2023,15.2132,12.7281,19.26
SXM,Baseline,a,mort,2023,1.0794,0.63688,1.6711
SXM,COVID,a,mort,2023,1.2981,0.74558,2.0165
SXM,Baseline,a,inc,2024,13.3334,11.6409,15.6097
SXM,COVID,a,inc,2024,14.6582,12.2943,18.5549
SXM,Baseline,a,mort,2024,1.0708,0.63003,1.6597
SXM,COVID,a,mort,2024,1.2224,0.69952,1.9213
SYC,Baseline,a,inc,2019,15.7736,13.8445,18.1983
SYC,Baseline,pos,inc,2019,2.3299,0.19319,18.6655
SYC,COVID,a,inc,2019,15.7736,13.8445,18.1983
SYC,COVID,pos,inc,2019,2.3299,0.19319,18.6655
SYC,Baseline,a,mort,2019,1.3422,0.86333,2.0418
SYC,Baseline,pos,mort,2019,0.35939,0.025705,4.8202
SYC,COVID,a,mort,2019,1.3422,0.86333,2.0418
SYC,COVID,pos,mort,2019,0.35939,0.025705,4.8202
SYC,Baseline,a,inc,2020,15.3214,13.1406,17.5922
SYC,Baseline,pos,inc,2020,2.2475,0.18454,18.1461
SYC,COVID,a,inc,2020,14.9118,12.8567,17.3355
SYC,COVID,pos,inc,2020,2.2075,0.18319,17.8275
SYC,Baseline,a,mort,2020,1.2956,0.80417,1.9442
SYC,Baseline,pos,mort,2020,0.33321,0.024969,4.706
SYC,COVID,a,mort,2020,1.3602,0.84517,2.0529
SYC,COVID,pos,mort,2020,0.35229,0.025986,4.9384
SYC,Baseline,a,inc,2021,14.8257,12.3361,17.3654
SYC,Baseline,pos,inc,2021,2.1259,0.17764,17.7257
SYC,COVID,a,inc,2021,15.2557,12.4364,17.7231
SYC,COVID,pos,inc,2021,2.1563,0.18079,18.28
SYC,Baseline,a,mort,2021,1.26,0.76038,1.9065
SYC,Baseline,pos,mort,2021,0.31625,0.02451,4.6077
SYC,COVID,a,mort,2021,1.4623,0.8783,2.2114
SYC,COVID,pos,mort,2021,0.35113,0.027507,5.3015
SYC,Baseline,a,inc,2022,14.4775,11.5728,17.1713
SYC,Baseline,pos,inc,2022,2.0171,0.17194,17.3106
SYC,COVID,a,inc,2022,15.6228,12.2322,18.2125
SYC,COVID,pos,inc,2022,2.1149,0.17948,18.3825
SYC,Baseline,a,mort,2022,1.2159,0.71106,1.8722
SYC,Baseline,pos,mort,2022,0.29763,0.023819,4.5193
SYC,COVID,a,mort,2022,1.4361,0.84541,2.1925
SYC,COVID,pos,mort,2022,0.34987,0.027269,5.2198
SYC,Baseline,a,inc,2023,14.2179,10.9381,16.9234
SYC,Baseline,pos,inc,2023,1.9246,0.16704,16.8891
SYC,COVID,a,inc,2023,15.3628,11.7591,17.8667
SYC,COVID,pos,inc,2023,2.015,0.17407,17.8377
SYC,Baseline,a,mort,2023,1.1782,0.66061,1.8402
SYC,Baseline,pos,mort,2023,0.28519,0.023223,4.4365
SYC,COVID,a,mort,2023,1.3034,0.73965,2.0116
SYC,COVID,pos,mort,2023,0.3045,0.02535,4.7651
SYC,Baseline,a,inc,2024,13.9327,10.4311,16.5451
SYC,Baseline,pos,inc,2024,1.8472,0.16267,16.466
SYC,COVID,a,inc,2024,14.904,11.0821,17.466
SYC,COVID,pos,inc,2024,1.9184,0.16797,17.2024
SYC,Baseline,a,mort,2024,1.1478,0.62191,1.8088
SYC,Baseline,pos,mort,2024,0.27495,0.022693,4.3566
SYC,COVID,a,mort,2024,1.2424,0.6794,1.9259
SYC,COVID,pos,mort,2024,0.28828,0.024122,4.5544
TJK,Baseline,a,inc,2019,81.9952,63.8696,101.8522
TJK,COVID,a,inc,2019,81.9952,63.8697,101.8523
TJK,Baseline,a,mort,2019,8.4672,7.5345,9.3232
TJK,COVID,a,mort,2019,8.4672,7.5345,9.3232
TJK,Baseline,a,inc,2020,81.0564,62.9585,100.6762
TJK,COVID,a,inc,2020,80.1336,62.1081,99.8536
TJK,Baseline,a,mort,2020,8.3294,7.4076,9.1822
TJK,COVID,a,mort,2020,9.5009,8.4014,10.6561
TJK,Baseline,a,inc,2021,80.0928,62.183,99.8739
TJK,COVID,a,inc,2021,88.1401,65.6016,110.2438
TJK,Baseline,a,mort,2021,8.209,7.3009,9.0584
TJK,COVID,a,mort,2021,13.4147,11.3593,15.6639
TJK,Baseline,a,inc,2022,79.0604,61.4414,99.4858
TJK,COVID,a,inc,2022,98.2641,70.6489,131.7006
TJK,Baseline,a,mort,2022,8.125,7.2143,8.9608
TJK,COVID,a,mort,2022,14.1632,12.1155,17.5556
TJK,Baseline,a,inc,2023,78.2152,60.6255,99.6373
TJK,COVID,a,inc,2023,93.8929,67.2215,132.9979
TJK,Baseline,a,mort,2023,8.0529,7.1627,8.8547
TJK,COVID,a,mort,2023,10.1765,8.6834,12.9897
TJK,Baseline,a,inc,2024,77.9994,59.8409,99.2911
TJK,COVID,a,inc,2024,88.1525,63.6879,126.8098
TJK,Baseline,a,mort,2024,7.9636,7.108,8.8088
TJK,COVID,a,mort,2024,9.2157,7.8583,11.9989
URY,Baseline,a,inc,2019,34.4395,30.0131,40.1822
URY,COVID,a,inc,2019,34.4395,30.0131,40.1822
URY,Baseline,a,mort,2019,2.7607,2.4928,3.1372
URY,COVID,a,mort,2019,2.7607,2.4928,3.1372
URY,Baseline,a,inc,2020,34.1752,29.7663,40.0794
URY,COVID,a,inc,2020,33.9078,29.4197,39.7717
URY,Baseline,a,mort,2020,2.7403,2.472,3.1143
URY,COVID,a,mort,2020,3.1453,2.7508,3.5517
URY,Baseline,a,inc,2021,33.8632,29.463,39.9911
URY,COVID,a,inc,2021,36.5065,30.6704,43.4235
URY,Baseline,a,mort,2021,2.7086,2.4484,3.1017
URY,COVID,a,mort,2021,3.886,3.2899,4.5508
URY,Baseline,a,inc,2022,33.6953,29.2548,39.9679
URY,COVID,a,inc,2022,39.4693,32.2851,48.8739
URY,Baseline,a,mort,2022,2.6939,2.4232,3.088
URY,COVID,a,mort,2022,3.9261,3.3682,4.7716
URY,Baseline,a,inc,2023,33.4767,29.0608,39.7968
URY,COVID,a,inc,2023,38.3671,31.3391,47.5908
URY,Baseline,a,mort,2023,2.6846,2.3973,3.0688
URY,COVID,a,mort,2023,3.1521,2.7103,3.8848
URY,Baseline,a,inc,2024,33.3026,28.8456,39.6221
URY,COVID,a,inc,2024,36.8391,30.2807,45.1264
URY,Baseline,a,mort,2024,2.6721,2.3704,3.0578
URY,COVID,a,mort,2024,2.9575,2.5579,3.6549
VEN,Baseline,a,inc,2019,44.8145,34.8758,58.006
VEN,COVID,a,inc,2019,44.8145,34.8758,58.006
VEN,Baseline,a,mort,2019,3.1402,2.6111,3.8518
VEN,COVID,a,mort,2019,3.1402,2.6111,3.8518
VEN,Baseline,a,inc,2020,44.5439,34.368,57.5885
VEN,COVID,a,inc,2020,44.2412,34.0119,57.3497
VEN,Baseline,a,mort,2020,3.1043,2.5753,3.8333
VEN,COVID,a,mort,2020,3.5706,2.9432,4.3914
VEN,Baseline,a,inc,2021,44.2134,33.8128,57.1689
VEN,COVID,a,inc,2021,47.0049,35.0157,60.9523
VEN,Baseline,a,mort,2021,3.0775,2.5482,3.8221
VEN,COVID,a,mort,2021,4.4346,3.5278,5.5737
VEN,Baseline,a,inc,2022,43.72,33.3304,56.6897
VEN,COVID,a,inc,2022,50.8135,37.3419,67.996
VEN,Baseline,a,mort,2022,3.0482,2.5322,3.7942
VEN,COVID,a,mort,2022,4.4356,3.5267,5.8636
VEN,Baseline,a,inc,2023,43.412,33.024,56.2293
VEN,COVID,a,inc,2023,50.053,36.6041,66.8616
VEN,Baseline,a,mort,2023,3.0334,2.5173,3.7665
VEN,COVID,a,mort,2023,3.61,2.8259,4.809
VEN,Baseline,a,inc,2024,43.1581,32.7377,55.7777
VEN,COVID,a,inc,2024,48.0158,35.0865,63.423
VEN,Baseline,a,mort,2024,3.0108,2.5035,3.7436
VEN,COVID,a,mort,2024,3.3789,2.6627,4.5388
